config,workload,rate_rps,seed,n,n_ok,n_shed,n_error,offered_rps,throughput_rps,goodput_rps,slo_attainment,slo_attainment_admitted,shed_rate,admitted_rps,mean_output_tokens,output_tok_per_s,window_s,ttft_p50,ttft_p95,ttft_p99,e2e_p50,e2e_p95,e2e_p99,itl_p50,itl_p95,itl_p99,shared_fraction
continuous,mixed,1.9,1,272,272,0,0,1.8172757977365284,1.8172757977365284,0.0,0.0,0.0,0.0,1.8172757977365284,57.8639705882353,105.15479331093832,149.6745845285477,22.73046102283115,36.46281849969818,42.23774645737256,30.054675040388247,54.5465372657578,68.68033791975328,0.07080104199121706,0.4652846793964272,0.5091921610455029,0.7205882352941176
continuous,mixed,1.9,2,299,299,0,0,1.9978907644134045,1.9978907644134045,0.0,0.0,0.0,0.0,1.9978907644134045,67.21739130434783,134.2930052949184,149.65783181233564,51.08570354874246,75.73187071470892,79.50048718408041,59.89054512963048,89.98006467583764,113.27172581471088,0.07123862497974187,0.45898838750144927,0.5075998945062749,0.6822742474916388
continuous,mixed,2.6,0,412,412,0,0,2.7570054470223613,2.7570054470223613,0.0,0.0,0.0,0.0,2.7570054470223613,62.04368932038835,171.0547894096738,149.4374994597747,108.48897697015491,172.40172438377047,178.92741375603742,118.3096093719214,182.6861978091227,196.38163235342478,0.07298258300579619,0.48160393095458853,0.5325300551773398,0.7160194174757282
continuous,mixed,2.6,1,374,374,0,0,2.502931171397647,2.502931171397647,0.0,0.0,0.0,0.0,2.502931171397647,61.99197860962567,155.16165563864823,149.42480411523138,67.88292523317796,138.373825382012,145.90653825554267,78.25279186453554,151.3965733176097,169.62138842164595,0.07445608399575576,0.4813476039998932,0.5391018880938646,0.7112299465240641
continuous,mixed,2.6,2,397,397,0,0,2.662407271680767,2.662407271680767,0.0,0.0,0.0,0.0,2.662407271680767,62.221662468513856,165.65940661223758,149.1131744653685,104.49522818461992,174.13754381014732,177.6963650489296,115.25142152319313,182.5501904310193,195.1592193271825,0.07576512498781085,0.48724622499430553,0.5484294893580954,0.6952141057934509
continuous,mixed,4.0,0,616,502,0,114,4.1175064247600925,3.355500365632413,0.0,0.0,0.0,0.0,4.1175064247600925,61.91434262948207,207.75359933111758,149.60510961094406,186.09522144858784,294.09731142990495,299.86744987697455,193.94979346278706,304.89856312046027,325.11723281211397,0.07299266700283624,0.478365121409297,0.5277920132200234,0.7272727272727273
continuous,mixed,4.0,1,565,537,0,28,3.7729871819254353,3.5860072861839978,0.0,0.0,0.0,0.0,3.7729871819254353,62.95903165735568,225.77154625436643,149.74871971647372,167.08498425298603,290.04924130378055,299.6948266783939,176.72507196187507,300.18382968099905,312.76086629632044,0.07360283298476133,0.4811658788050408,0.5288420292516821,0.679646017699115
continuous,mixed,4.0,2,604,490,0,114,4.0565241828591345,3.2908888238426757,0.0,0.0,0.0,0.0,4.0565241828591345,61.43061224489796,202.1613152785477,148.89594460010994,183.1146948645619,292.7544389617702,299.8657191155915,195.24520907034457,303.3454560562037,315.95040315135265,0.07454454197431915,0.48701414599781856,0.5312425583106233,0.7036423841059603
continuous+cache,mixed,0.6,0,105,105,0,0,0.7571869571963811,0.7571869571963811,0.7211304354251249,0.9523809523809523,0.9523809523809523,0.0,0.7571869571963811,54.74285714285714,41.45057742823618,138.67116833176988,0.06586167315253988,0.44067927744472396,0.5839209730614672,0.8317022367264144,3.4924410179140977,4.258710943327751,0.01675245800288394,0.026881874992977808,0.07407963999372441,0.7619047619047619
continuous+cache,mixed,0.6,1,88,88,0,0,0.6185651503158378,0.6185651503158378,0.6045068514450234,0.9772727272727273,0.9772727272727273,0.0,0.6185651503158378,62.75,38.81496318231882,142.26472337645828,0.09034946012252476,0.513183007499901,0.5800957461628418,1.1675265561352717,3.438550889374164,4.450626632987113,0.016146146001119632,0.02441514374804683,0.12174794186037616,0.6704545454545454
continuous+cache,mixed,0.6,2,111,111,0,0,0.7922037184594458,0.7922037184594458,0.7493818958400164,0.9459459459459459,0.9459459459459459,0.0,0.7922037184594458,66.05405405405405,52.32826724094286,140.11547461031296,0.06004924408625811,0.40396516642795177,0.5727680816184151,0.8446836916264147,4.146130377230293,7.3572146028323955,0.0149529999907827,0.02101649998803623,0.05384162520931572,0.7567567567567568
continuous+cache,mixed,1.0,0,182,182,0,0,1.2337959126067077,1.2337959126067077,1.0914348457674723,0.8846153846153846,0.8846153846153846,0.0,1.2337959126067077,59.065934065934066,72.87530802484675,147.51224099574029,0.06940888459212147,0.6566819563508034,0.8076800879649817,1.2145832701498875,5.43076568430988,8.263762110516254,0.019884167006239295,0.047785591986030336,0.33576106748863815,0.7417582417582418
continuous+cache,mixed,1.0,1,152,152,0,0,1.0245623598514155,1.0245623598514155,0.9773785669635214,0.9539473684210527,0.9539473684210527,0.0,1.0245623598514155,57.16447368421053,58.56856805755888,148.3560259055812,0.07044381505693309,0.44218955808901217,0.6838710918990549,1.0818662869132822,3.954757433941995,5.688834415859896,0.01742354201269336,0.03911624980391934,0.11303447010925766,0.6907894736842105
